MatchCode,Format,Week,Time,Player,Result,n_matches,n_wins,n_losses,last_match,Score,weeks_in_league,team_league
FDN1030,FDN,1,2024-11-15T21:08:26Z,Lukas M,Win,2,2,0,FALSE,2-1,6,FALSE
FDN1030,FDN,1,2024-11-15T21:08:26Z,Caleb G,Loss,2,1,1,FALSE,2-1,6,FALSE
FDN1031,FDN,1,2024-11-15T21:15:14Z,Kevin I,Win,4,2,2,FALSE,2-0,6,FALSE
FDN1031,FDN,1,2024-11-15T21:15:14Z,Bryan K,Loss,4,2,2,FALSE,2-0,6,FALSE
FDN1032,FDN,1,2024-11-15T21:15:53Z,Cody-Rayce MG,Win,4,2,2,FALSE,2-1,6,FALSE
FDN1032,FDN,1,2024-11-15T21:15:53Z,Jonathan R,Loss,5,4,1,FALSE,2-1,6,FALSE
FDN1033,FDN,1,2024-11-15T21:18:01Z,Nik S,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1033,FDN,1,2024-11-15T21:18:01Z,Chris Y,Loss,4,1,3,FALSE,2-1,6,FALSE
FDN1034,FDN,1,2024-11-15T21:44:45Z,Bryan K,Win,5,3,2,FALSE,2-1,6,FALSE
FDN1034,FDN,1,2024-11-15T21:44:45Z,Cody-Rayce MG,Loss,5,2,3,FALSE,2-1,6,FALSE
FDN1035,FDN,1,2024-11-15T21:47:11Z,Maxime R,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1035,FDN,1,2024-11-15T21:47:11Z,Nik S,Loss,2,1,1,FALSE,2-1,6,FALSE
FDN1036,FDN,1,2024-11-15T22:02:37Z,Keelan T,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1036,FDN,1,2024-11-15T22:02:37Z,Pearce D,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1037,FDN,1,2024-11-15T22:04:35Z,Maxime R,Win,2,2,0,FALSE,2-1,6,FALSE
FDN1037,FDN,1,2024-11-15T22:04:35Z,Steve T,Loss,2,0,2,FALSE,2-1,6,FALSE
FDN1038,FDN,1,2024-11-15T22:05:06Z,James Mc,Win,2,1,1,FALSE,2-1,6,FALSE
FDN1038,FDN,1,2024-11-15T22:05:06Z,Chris Y,Loss,5,1,4,FALSE,2-1,6,FALSE
FDN1039,FDN,1,2024-11-15T22:05:07Z,Chris S,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1039,FDN,1,2024-11-15T22:05:07Z,Nik S,Loss,3,1,2,FALSE,2-0,6,FALSE
FDN1040,FDN,1,2024-11-15T22:19:48Z,Elliot H,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1040,FDN,1,2024-11-15T22:19:48Z,Colton S,Loss,2,0,2,FALSE,2-1,6,FALSE
FDN1041,FDN,1,2024-11-15T22:40:41Z,Adam S,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1041,FDN,1,2024-11-15T22:40:41Z,Ben M,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1042,FDN,1,2024-11-15T22:49:55Z,Alexis M,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1042,FDN,1,2024-11-15T22:49:55Z,Harold C,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1043,FDN,1,2024-11-15T22:53:54Z,Pearce D,Win,2,1,1,FALSE,2-1,6,FALSE
FDN1043,FDN,1,2024-11-15T22:53:54Z,Maxime R,Loss,3,2,1,FALSE,2-1,6,FALSE
FDN1044,FDN,1,2024-11-15T23:29:18Z,Keelan T,Win,2,2,0,FALSE,2-0,6,FALSE
FDN1044,FDN,1,2024-11-15T23:29:18Z,Ben M,Loss,2,0,2,FALSE,2-0,6,FALSE
FDN1045,FDN,1,2024-11-15T23:49:54Z,Alexis M,Win,2,2,0,FALSE,2-1,6,FALSE
FDN1045,FDN,1,2024-11-15T23:49:54Z,Chris O,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1046,FDN,1,2024-11-15T23:58:33Z,Russell S,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1046,FDN,1,2024-11-15T23:58:33Z,Sylvain T,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1047,FDN,1,2024-11-16T00:25:00Z,Jon G,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1047,FDN,1,2024-11-16T00:25:00Z,James M,Loss,1,0,1,FALSE,2-0,6,FALSE
FDN1048,FDN,1,2024-11-16T01:06:20Z,Keelan T,Win,3,3,0,FALSE,2-0,6,FALSE
FDN1048,FDN,1,2024-11-16T01:06:20Z,Jon G,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1049,FDN,1,2024-11-16T01:58:14Z,Jamie W,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1049,FDN,1,2024-11-16T01:58:14Z,Thomas C,Loss,1,0,1,FALSE,2-0,6,FALSE
FDN1050,FDN,1,2024-11-16T02:37:02Z,Josiah L,Win,3,2,1,FALSE,2-1,6,FALSE
FDN1050,FDN,1,2024-11-16T02:37:02Z,Damian S,Loss,4,1,3,FALSE,2-1,6,FALSE
FDN1051,FDN,1,2024-11-16T02:47:01Z,Thomas C,Win,2,1,1,FALSE,2-1,6,FALSE
FDN1051,FDN,1,2024-11-16T02:47:01Z,Matthias H,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1052,FDN,1,2024-11-16T06:24:27Z,Majo G,Win,2,2,0,FALSE,2-0,6,FALSE
FDN1052,FDN,1,2024-11-16T06:24:27Z,Chris D,Loss,3,2,1,FALSE,2-0,6,FALSE
FDN1053,FDN,1,2024-11-16T06:44:46Z,Wesley C,Win,2,2,0,FALSE,2-1,6,FALSE
FDN1053,FDN,1,2024-11-16T06:44:46Z,Majo G,Loss,3,2,1,FALSE,2-1,6,FALSE
FDN1054,FDN,1,2024-11-16T07:08:29Z,Wesley C,Win,3,3,0,FALSE,2-0,6,FALSE
FDN1054,FDN,1,2024-11-16T07:08:29Z,Dirk E,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1055,FDN,1,2024-11-16T10:05:58Z,Curtis K,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1055,FDN,1,2024-11-16T10:05:58Z,Jamie W,Loss,2,1,1,FALSE,2-1,6,FALSE
FDN1056,FDN,1,2024-11-16T10:07:12Z,Max K,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1056,FDN,1,2024-11-16T10:07:12Z,Thomas C,Loss,3,1,2,FALSE,2-0,6,FALSE
FDN1057,FDN,1,2024-11-16T10:14:27Z,Dirk E,Win,3,2,1,FALSE,2-0,6,FALSE
FDN1057,FDN,1,2024-11-16T10:14:27Z,Tyler G,Loss,1,0,1,FALSE,2-0,6,FALSE
FDN1058,FDN,1,2024-11-16T10:28:46Z,Jamie W,Win,3,2,1,FALSE,2-1,6,FALSE
FDN1058,FDN,1,2024-11-16T10:28:46Z,Dirk E,Loss,4,2,2,FALSE,2-1,6,FALSE
FDN1059,FDN,1,2024-11-16T10:29:53Z,Damian S,Win,5,2,3,FALSE,2-0,6,FALSE
FDN1059,FDN,1,2024-11-16T10:29:53Z,Alex H,Loss,3,1,2,FALSE,2-0,6,FALSE
FDN1060,FDN,1,2024-11-16T10:41:57Z,Nicholas K,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1060,FDN,1,2024-11-16T10:41:57Z,Tony G,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1061,FDN,1,2024-11-16T10:47:44Z,Max K,Win,2,2,0,FALSE,2-0,6,FALSE
FDN1061,FDN,1,2024-11-16T10:47:44Z,Curtis K,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1062,FDN,1,2024-11-16T10:57:44Z,Alex H,Win,4,2,2,FALSE,2-0,6,FALSE
FDN1062,FDN,1,2024-11-16T10:57:44Z,Josiah L,Loss,4,2,2,FALSE,2-0,6,FALSE
FDN1063,FDN,1,2024-11-16T11:20:55Z,Thomas C,Win,4,2,2,FALSE,2-0,6,FALSE
FDN1063,FDN,1,2024-11-16T11:20:55Z,Nicholas K,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1064,FDN,1,2024-11-16T11:22:27Z,Andrew C,Win,2,1,1,FALSE,2-1,6,FALSE
FDN1064,FDN,1,2024-11-16T11:22:27Z,Tony G,Loss,2,0,2,FALSE,2-1,6,FALSE
FDN1065,FDN,1,2024-11-16T11:39:23Z,Max K,Win,3,3,0,FALSE,2-1,6,FALSE
FDN1065,FDN,1,2024-11-16T11:39:23Z,Dirk E,Loss,5,2,3,FALSE,2-1,6,FALSE
FDN1066,FDN,1,2024-11-16T11:41:55Z,Josiah L,Win,5,3,2,FALSE,2-1,6,FALSE
FDN1066,FDN,1,2024-11-16T11:41:55Z,Caleb G,Loss,3,1,2,FALSE,2-1,6,FALSE
FDN1067,FDN,1,2024-11-16T11:56:51Z,Aaron B,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1067,FDN,1,2024-11-16T11:56:51Z,Nicholas K,Loss,3,1,2,FALSE,2-1,6,FALSE
FDN1068,FDN,1,2024-11-16T13:11:06Z,Kevin I,Win,5,3,2,FALSE,2-0,6,FALSE
FDN1068,FDN,1,2024-11-16T13:11:06Z,Aaron B,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1069,FDN,1,2024-11-16T13:12:07Z,Emmett F,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1069,FDN,1,2024-11-16T13:12:07Z,Bob P,Loss,1,0,1,FALSE,2-0,6,FALSE
FDN1070,FDN,1,2024-11-16T13:22:34Z,Alex H,Win,5,3,2,FALSE,2-0,6,FALSE
FDN1070,FDN,1,2024-11-16T13:22:34Z,Nicholas K,Loss,4,1,3,FALSE,2-0,6,FALSE
FDN1071,FDN,1,2024-11-16T13:33:00Z,Jethro J,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1071,FDN,1,2024-11-16T13:33:00Z,John P,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1072,FDN,1,2024-11-16T13:46:08Z,Curtis K,Win,3,2,1,FALSE,2-0,6,FALSE
FDN1072,FDN,1,2024-11-16T13:46:08Z,Russell S,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1073,FDN,1,2024-11-16T13:49:53Z,Bob P,Win,2,1,1,FALSE,2-0,6,FALSE
FDN1073,FDN,1,2024-11-16T13:49:53Z,Rafael F,Loss,1,0,1,FALSE,2-0,6,FALSE
FDN1074,FDN,1,2024-11-16T14:04:12Z,John P,Win,2,1,1,FALSE,2-1,6,FALSE
FDN1074,FDN,1,2024-11-16T14:04:12Z,John W,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1075,FDN,1,2024-11-16T14:05:32Z,Thomas C,Win,5,3,2,FALSE,2-1,6,FALSE
FDN1075,FDN,1,2024-11-16T14:05:32Z,Sawyer T,Loss,2,0,2,FALSE,2-1,6,FALSE
FDN1076,FDN,1,2024-11-16T14:30:17Z,Bob P,Win,3,2,1,FALSE,2-1,6,FALSE
FDN1076,FDN,1,2024-11-16T14:30:17Z,Chris D,Loss,4,2,2,FALSE,2-1,6,FALSE
FDN1077,FDN,1,2024-11-16T14:34:34Z,John P,Win,3,2,1,FALSE,2-0,6,FALSE
FDN1077,FDN,1,2024-11-16T14:34:34Z,Russell S,Loss,3,1,2,FALSE,2-0,6,FALSE
FDN1078,FDN,1,2024-11-16T14:37:24Z,Sawyer T,Win,3,1,2,FALSE,2-0,6,FALSE
FDN1078,FDN,1,2024-11-16T14:37:24Z,James Mc,Loss,3,1,2,FALSE,2-0,6,FALSE
FDN1079,FDN,1,2024-11-16T14:40:06Z,Bob P,Win,4,3,1,FALSE,2-0,6,FALSE
FDN1079,FDN,1,2024-11-16T14:40:06Z,John W,Loss,2,0,2,FALSE,2-0,6,FALSE
FDN1080,FDN,1,2024-11-16T14:43:27Z,Rafael F,Win,2,1,1,FALSE,2-1,6,FALSE
FDN1080,FDN,1,2024-11-16T14:43:27Z,Nick A,Loss,4,1,3,FALSE,2-1,6,FALSE
FDN1081,FDN,1,2024-11-16T15:02:47Z,Jon G,Win,3,2,1,FALSE,2-1,6,FALSE
FDN1081,FDN,1,2024-11-16T15:02:47Z,John P,Loss,4,2,2,FALSE,2-1,6,FALSE
FDN1082,FDN,1,2024-11-16T15:13:16Z,Jamie W,Win,4,3,1,FALSE,2-0,6,FALSE
FDN1082,FDN,1,2024-11-16T15:13:16Z,Jethro J,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1083,FDN,1,2024-11-16T15:22:19Z,Russell S,Win,4,2,2,FALSE,2-1,6,FALSE
FDN1083,FDN,1,2024-11-16T15:22:19Z,Alexis M,Loss,3,2,1,FALSE,2-1,6,FALSE
FDN1084,FDN,1,2024-11-16T15:32:03Z,Jon G,Win,4,3,1,FALSE,2-0,6,FALSE
FDN1084,FDN,1,2024-11-16T15:32:03Z,Chris D,Loss,5,2,3,FALSE,2-0,6,FALSE
FDN1085,FDN,1,2024-11-16T15:38:01Z,John P,Win,5,3,2,FALSE,2-0,6,FALSE
FDN1085,FDN,1,2024-11-16T15:38:01Z,Curtis K,Loss,4,2,2,FALSE,2-0,6,FALSE
FDN1086,FDN,1,2024-11-16T15:49:04Z,Sawyer T,Win,4,2,2,FALSE,2-0,6,FALSE
FDN1086,FDN,1,2024-11-16T15:49:04Z,Jethro J,Loss,3,1,2,FALSE,2-0,6,FALSE
FDN1087,FDN,1,2024-11-16T15:55:31Z,Jon G,Win,5,4,1,FALSE,2-0,6,FALSE
FDN1087,FDN,1,2024-11-16T15:55:31Z,Alexis M,Loss,4,2,2,FALSE,2-0,6,FALSE
FDN1088,FDN,1,2024-11-16T16:45:35Z,Sawyer T,Win,5,3,2,FALSE,2-1,6,FALSE
FDN1088,FDN,1,2024-11-16T16:45:35Z,Robert B,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1089,FDN,1,2024-11-16T16:59:40Z,Nicholas K,Win,5,2,3,FALSE,2-1,6,FALSE
FDN1089,FDN,1,2024-11-16T16:59:40Z,Jethro J,Loss,4,1,3,FALSE,2-1,6,FALSE
FDN1090,FDN,1,2024-11-16T17:21:03Z,Wesley C,Win,4,4,0,FALSE,2-0,6,FALSE
FDN1090,FDN,1,2024-11-16T17:21:03Z,Zeke W,Loss,1,0,1,FALSE,2-0,6,FALSE
FDN1091,FDN,1,2024-11-16T17:25:50Z,Caleb G,Win,4,2,2,FALSE,2-0,6,FALSE
FDN1091,FDN,1,2024-11-16T17:25:50Z,John W,Loss,3,0,3,FALSE,2-0,6,FALSE
FDN1092,FDN,1,2024-11-16T17:51:46Z,Vasco M,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1092,FDN,1,2024-11-16T17:51:46Z,Caleb G,Loss,5,2,3,FALSE,2-1,6,FALSE
FDN1093,FDN,1,2024-11-16T18:01:09Z,John W,Win,4,1,3,FALSE,2-0,6,FALSE
FDN1093,FDN,1,2024-11-16T18:01:09Z,Johnny M,Loss,2,0,2,FALSE,2-0,6,FALSE
FDN1094,FDN,1,2024-11-16T19:20:51Z,Jethro J,Win,5,2,3,FALSE,2-0,6,FALSE
FDN1094,FDN,1,2024-11-16T19:20:51Z,Tomás B,Loss,3,2,1,FALSE,2-0,6,FALSE
FDN1095,FDN,1,2024-11-16T20:46:42Z,Asher L,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1095,FDN,1,2024-11-16T20:46:42Z,Colton M,Loss,1,0,1,FALSE,2-0,6,FALSE
FDN1096,FDN,1,2024-11-16T20:48:24Z,Mitchel S,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1096,FDN,1,2024-11-16T20:48:24Z,Alexis M,Loss,5,2,3,FALSE,2-1,6,FALSE
FDN1097,FDN,1,2024-11-16T21:04:12Z,Wei C,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1097,FDN,1,2024-11-16T21:04:12Z,Mitchel S,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1098,FDN,1,2024-11-16T21:28:46Z,Lukas M,Win,3,3,0,FALSE,2-1,6,FALSE
FDN1098,FDN,1,2024-11-16T21:28:46Z,Wei C,Loss,2,1,1,FALSE,2-1,6,FALSE
FDN1099,FDN,1,2024-11-16T21:39:57Z,Robert B,Win,2,1,1,FALSE,2-0,6,FALSE
FDN1099,FDN,1,2024-11-16T21:39:57Z,Colton M,Loss,2,0,2,FALSE,2-0,6,FALSE
FDN1100,FDN,1,2024-11-16T21:53:34Z,Wei C,Win,3,2,1,FALSE,2-0,6,FALSE
FDN1100,FDN,1,2024-11-16T21:53:34Z,Nik S,Loss,4,1,3,FALSE,2-0,6,FALSE
FDN1101,FDN,1,2024-11-16T21:56:11Z,Ray D,Win,3,1,2,FALSE,2-1,6,FALSE
FDN1101,FDN,1,2024-11-16T21:56:11Z,Pearce D,Loss,3,1,2,FALSE,2-1,6,FALSE
FDN1102,FDN,1,2024-11-16T22:20:19Z,Bob P,Win,5,4,1,FALSE,2-0,6,FALSE
FDN1102,FDN,1,2024-11-16T22:20:19Z,Wei C,Loss,4,2,2,FALSE,2-0,6,FALSE
FDN1103,FDN,1,2024-11-16T22:36:24Z,Nik S,Win,5,2,3,FALSE,2-0,6,FALSE
FDN1103,FDN,1,2024-11-16T22:36:24Z,Phillip M,Loss,1,0,1,FALSE,2-0,6,FALSE
FDN1104,FDN,1,2024-11-16T22:37:13Z,Violet V,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1104,FDN,1,2024-11-16T22:37:13Z,Colton S,Loss,3,0,3,FALSE,2-1,6,FALSE
FDN1105,FDN,1,2024-11-16T22:38:48Z,Zack S,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1105,FDN,1,2024-11-16T22:38:48Z,Jack H,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1106,FDN,1,2024-11-16T22:41:53Z,Maranda L,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1106,FDN,1,2024-11-16T22:41:53Z,Chris S,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1107,FDN,1,2024-11-16T22:56:29Z,Violet V,Win,2,2,0,FALSE,2-1,6,FALSE
FDN1107,FDN,1,2024-11-16T22:56:29Z,Zack S,Loss,2,1,1,FALSE,2-1,6,FALSE
FDN1108,FDN,1,2024-11-16T23:04:54Z,Wayne L,Win,4,3,1,FALSE,2-1,6,FALSE
FDN1108,FDN,1,2024-11-16T23:04:54Z,Tyler G,Loss,2,0,2,FALSE,2-1,6,FALSE
FDN1109,FDN,1,2024-11-16T23:06:00Z,Lukas M,Win,4,4,0,FALSE,2-1,6,FALSE
FDN1109,FDN,1,2024-11-16T23:06:00Z,Jack H,Loss,2,0,2,FALSE,2-1,6,FALSE
FDN1110,FDN,1,2024-11-16T23:19:35Z,Wayne L,Win,5,4,1,FALSE,2-0,6,FALSE
FDN1110,FDN,1,2024-11-16T23:19:35Z,Zack S,Loss,3,1,2,FALSE,2-0,6,FALSE
FDN1111,FDN,1,2024-11-16T23:23:22Z,Wei C,Win,5,3,2,FALSE,2-1,6,FALSE
FDN1111,FDN,1,2024-11-16T23:23:22Z,Violet V,Loss,3,2,1,FALSE,2-1,6,FALSE
FDN1112,FDN,1,2024-11-17T00:01:10Z,Colton M,Win,3,1,2,FALSE,2-1,6,FALSE
FDN1112,FDN,1,2024-11-17T00:01:10Z,Logan J,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1113,FDN,1,2024-11-17T00:09:12Z,Jack H,Win,3,1,2,FALSE,2-0,6,FALSE
FDN1113,FDN,1,2024-11-17T00:09:12Z,Sylvain T,Loss,2,0,2,FALSE,2-0,6,FALSE
FDN1114,FDN,1,2024-11-17T00:09:30Z,Robert B,Win,3,2,1,FALSE,2-1,6,FALSE
FDN1114,FDN,1,2024-11-17T00:09:30Z,Preston B,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1115,FDN,1,2024-11-17T00:13:32Z,Violet V,Win,4,3,1,FALSE,2-1,6,FALSE
FDN1115,FDN,1,2024-11-17T00:13:32Z,Chris S,Loss,3,1,2,FALSE,2-1,6,FALSE
FDN1116,FDN,1,2024-11-17T00:38:11Z,Robert B,Win,4,3,1,FALSE,2-0,6,FALSE
FDN1116,FDN,1,2024-11-17T00:38:11Z,Violet V,Loss,5,3,2,FALSE,2-0,6,FALSE
FDN1117,FDN,1,2024-11-17T01:09:31Z,Evan L,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1117,FDN,1,2024-11-17T01:09:31Z,James M,Loss,2,0,2,FALSE,2-1,6,FALSE
FDN1118,FDN,1,2024-11-17T02:02:24Z,Daniel G,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1118,FDN,1,2024-11-17T02:02:24Z,Shuo L,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1119,FDN,1,2024-11-17T02:47:23Z,Shuo L,Win,2,1,1,FALSE,2-1,6,FALSE
FDN1119,FDN,1,2024-11-17T02:47:23Z,Aaron A,Loss,1,0,1,FALSE,2-1,6,FALSE
FDN1120,FDN,1,2024-11-17T05:25:47Z,Lotte P,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1120,FDN,1,2024-11-17T05:25:47Z,Jamie W,Loss,5,3,2,FALSE,2-0,6,FALSE
FDN1121,FDN,1,2024-11-17T06:53:32Z,Lotte P,Win,2,2,0,FALSE,2-0,6,FALSE
FDN1121,FDN,1,2024-11-17T06:53:32Z,Robert B,Loss,5,3,2,FALSE,2-0,6,FALSE
FDN1122,FDN,1,2024-11-17T08:30:05Z,Lotte P,Win,3,3,0,FALSE,2-0,6,FALSE
FDN1122,FDN,1,2024-11-17T08:30:05Z,Majo G,Loss,4,2,2,FALSE,2-0,6,FALSE
FDN1123,FDN,1,2024-11-17T09:23:42Z,Lotte P,Win,4,4,0,FALSE,2-0,6,FALSE
FDN1123,FDN,1,2024-11-17T09:23:42Z,Logan J,Loss,2,0,2,FALSE,2-0,6,FALSE
FDN1124,FDN,1,2024-11-17T09:34:58Z,Rafael F,Win,3,2,1,FALSE,2-1,6,FALSE
FDN1124,FDN,1,2024-11-17T09:34:58Z,Majo G,Loss,5,2,3,FALSE,2-1,6,FALSE
FDN1125,FDN,1,2024-11-17T10:09:23Z,Adam S,Win,2,2,0,FALSE,2-0,6,FALSE
FDN1125,FDN,1,2024-11-17T10:09:23Z,Michael M,Loss,1,0,1,FALSE,2-0,6,FALSE
FDN1126,FDN,1,2024-11-17T10:49:46Z,Richard K,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1126,FDN,1,2024-11-17T10:49:46Z,Lotte P,Loss,5,4,1,FALSE,2-0,6,FALSE
FDN1127,FDN,1,2024-11-17T11:29:06Z,Daniel M,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1127,FDN,1,2024-11-17T11:29:06Z,Adam S,Loss,3,2,1,FALSE,2-1,6,FALSE
FDN1128,FDN,1,2024-11-17T11:58:57Z,Lukas M,Win,5,5,0,FALSE,2-0,6,FALSE
FDN1128,FDN,1,2024-11-17T11:58:57Z,Colton M,Loss,4,1,3,FALSE,2-0,6,FALSE
FDN1129,FDN,1,2024-11-17T13:04:15Z,Daniel M,Win,2,2,0,FALSE,2-0,6,FALSE
FDN1129,FDN,1,2024-11-17T13:04:15Z,Colton M,Loss,5,1,4,FALSE,2-0,6,FALSE
FDN1130,FDN,1,2024-11-17T14:35:00Z,Miguel B,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1130,FDN,1,2024-11-17T14:35:00Z,Maranda L,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1131,FDN,1,2024-11-17T14:44:18Z,Jack H,Win,4,2,2,FALSE,2-0,6,FALSE
FDN1131,FDN,1,2024-11-17T14:44:18Z,Curtis K,Loss,5,2,3,FALSE,2-0,6,FALSE
FDN1132,FDN,1,2024-11-17T15:07:27Z,Daniel G,Win,2,2,0,FALSE,2-0,6,FALSE
FDN1132,FDN,1,2024-11-17T15:07:27Z,Miguel B,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1133,FDN,1,2024-11-17T15:36:55Z,Mitchel S,Win,3,2,1,FALSE,2-1,6,FALSE
FDN1133,FDN,1,2024-11-17T15:36:55Z,Wesley C,Loss,5,4,1,FALSE,2-1,6,FALSE
FDN1134,FDN,1,2024-11-17T15:37:57Z,Miguel B,Win,3,2,1,FALSE,2-0,6,FALSE
FDN1134,FDN,1,2024-11-17T15:37:57Z,Robert M,Loss,1,0,1,FALSE,2-0,6,FALSE
FDN1135,FDN,1,2024-11-17T15:44:59Z,Zeke W,Win,2,1,1,FALSE,2-0,6,FALSE
FDN1135,FDN,1,2024-11-17T15:44:59Z,Shuo L,Loss,3,1,2,FALSE,2-0,6,FALSE
FDN1136,FDN,1,2024-11-17T15:59:38Z,Zeke W,Win,3,2,1,FALSE,2-0,6,FALSE
FDN1136,FDN,1,2024-11-17T15:59:38Z,Maranda L,Loss,3,1,2,FALSE,2-0,6,FALSE
FDN1137,FDN,1,2024-11-17T16:38:32Z,Matthias H,Win,2,1,1,FALSE,2-1,6,FALSE
FDN1137,FDN,1,2024-11-17T16:38:32Z,Emmett F,Loss,2,1,1,FALSE,2-1,6,FALSE
FDN1138,FDN,1,2024-11-17T17:20:33Z,Robert M,Win,2,1,1,FALSE,2-1,6,FALSE
FDN1138,FDN,1,2024-11-17T17:20:33Z,Vasco M,Loss,2,1,1,FALSE,2-1,6,FALSE
FDN1139,FDN,1,2024-11-17T17:36:16Z,Emmett F,Win,3,2,1,FALSE,2-1,6,FALSE
FDN1139,FDN,1,2024-11-17T17:36:16Z,Tomás B,Loss,4,2,2,FALSE,2-1,6,FALSE
FDN1140,FDN,1,2024-11-17T17:57:30Z,Maranda L,Win,4,2,2,FALSE,2-0,6,FALSE
FDN1140,FDN,1,2024-11-17T17:57:30Z,Vasco M,Loss,3,1,2,FALSE,2-0,6,FALSE
FDN1141,FDN,1,2024-11-17T18:08:50Z,Robert M,Win,3,2,1,FALSE,2-0,6,FALSE
FDN1141,FDN,1,2024-11-17T18:08:50Z,Tomás B,Loss,5,2,3,FALSE,2-0,6,FALSE
FDN1142,FDN,1,2024-11-17T18:28:50Z,Luca P,Win,1,1,0,FALSE,2-0,6,FALSE
FDN1142,FDN,1,2024-11-17T18:28:50Z,Evan L,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1143,FDN,1,2024-11-17T18:56:11Z,James Mc,Win,4,2,2,FALSE,2-0,6,FALSE
FDN1143,FDN,1,2024-11-17T18:56:11Z,Luca P,Loss,2,1,1,FALSE,2-0,6,FALSE
FDN1144,FDN,1,2024-11-17T19:19:46Z,Jack F,Win,1,1,0,FALSE,2-1,6,FALSE
FDN1144,FDN,1,2024-11-17T19:19:46Z,Robert M,Loss,4,2,2,FALSE,2-1,6,FALSE
FDN1145,FDN,1,2024-11-17T19:45:17Z,Emmett F,Win,4,3,1,FALSE,2-1,6,FALSE
FDN1145,FDN,1,2024-11-17T19:45:17Z,Jack F,Loss,2,1,1,FALSE,2-1,6,FALSE
FDN1146,FDN,1,2024-11-17T20:10:34Z,Jack F,Win,3,2,1,FALSE,2-0,6,FALSE
FDN1146,FDN,1,2024-11-17T20:10:34Z,James Mc,Loss,5,2,3,FALSE,2-0,6,FALSE
FDN1147,FDN,1,2024-11-17T20:41:49Z,Daniel G,Win,3,3,0,FALSE,2-0,6,FALSE
FDN1147,FDN,1,2024-11-17T20:41:49Z,Zack S,Loss,4,1,3,FALSE,2-0,6,FALSE
FDN1148,FDN,1,2024-11-17T20:50:07Z,Colton S,Win,4,1,3,FALSE,2-0,6,FALSE
FDN1148,FDN,1,2024-11-17T20:50:07Z,Russell S,Loss,5,2,3,FALSE,2-0,6,FALSE
FDN1149,FDN,1,2024-11-17T21:02:10Z,Colton S,Win,5,2,3,FALSE,2-0,6,FALSE
FDN1149,FDN,1,2024-11-17T21:02:10Z,Zack S,Loss,5,1,4,FALSE,2-0,6,FALSE
