Timestamp,Winner Name,Loser Name,Result,Notes,Script Handled,Messaged?
3/3/2025 18:13:48,Wesley C - GigaVoltaic#11782,Eric S - smitte#94855,2-1,ggs,1,1
3/3/2025 18:35:24,Renaud C - ArExSea#25399,Robert M - LaughItUp#38462,2-1,,1,1
3/3/2025 19:28:20,Austin L - letschanator#96536,Kip S - Rokuta#07703,2-0,,1,1
3/3/2025 19:46:05,Matthew H - Almost#13446,Robert M - LaughItUp#38462,2-1,,1,1
3/3/2025 19:50:57,Kip S - Rokuta#07703,Kenny W - NivMizzet042#64889,2-0,GG! Good luck on your pack!,1,1
3/3/2025 20:08:14,Ethan L - ethanndow#02818,Edgar A - PlayfulTerror#04926,2-1,,1,1
3/3/2025 20:21:00,Ryan M - rrrn22#32842,Kip S - Rokuta#07703,2-0,,1,1
3/3/2025 20:29:29,Austin L - letschanator#96536,Miguel B - Ethereus#60108,2-0,,1,1
3/3/2025 20:37:56,Ethan L - ethanndow#02818,John D - DailyDraft#87013,2-1,,1,1
3/3/2025 20:45:07,Chris R - Sinkwater#27508,Christopher G - oompaloompa#65002,2-0,,1,1
3/3/2025 20:45:45,Nick L - Aliphos#10232,Zack H - HackZolt#31077,2-0,Ggs man,1,1
3/3/2025 21:11:56,Ethan L - ethanndow#02818,Miguel B - Ethereus#60108,2-1,,1,1
3/3/2025 21:14:17,Chris R - Sinkwater#27508,John D - DailyDraft#87013,2-1,,1,1
3/3/2025 21:40:46,Ryan M - rrrn22#32842,Ethan L - ethanndow#02818,2-0,,1,1
3/3/2025 22:05:10,John D - DailyDraft#87013,Joseph S - NotSham#89034,2-0,,1,1
3/3/2025 23:03:01,Lukas M - Finley_2k1#30925,Philip B - Plipster#75000,2-1,,1,1
3/3/2025 23:10:25,Daniel G - FriskyHobbit#43185,Mitchel S - SpaghettiMitch#18619,2-0,,1,1
3/3/2025 23:32:37,Justin P - Code Pigeon#84057,Ben M - cardmaaster#84341,2-0,,1,1
3/3/2025 23:39:35,Stephen H - Crayth#38098,Dominic M - domdoes#32489,2-1,GG!!!! Feature match worthy,1,1
3/3/2025 23:52:16,James M - Demonic Tutor#02131,Logan J - Numskul#59868,2-0,,1,1
3/4/2025 0:35:11,Stephen H - Crayth#38098,Steve T - strout#45062,2-0,GGs,1,1
3/4/2025 1:21:36,James M - Demonic Tutor#02131,Chris Y - Yorke on Games#66909,2-0,,1,1
3/4/2025 1:37:23,Petro K - sonoki#49073,Sawyer T - soyboy#35469,2-1,,1,1
3/4/2025 2:24:25,Tyler D - Tuper#64722,Petro K - sonoki#49073,2-1,ggs,1,1
3/4/2025 3:26:07,Evan L - Evan#97713,Chris Y - Yorke on Games#66909,2-0,,1,1
3/4/2025 8:52:27,Oskar T - ossytubbi#87966,Adam S - wizma#29010,2-1,,1,1
3/4/2025 10:53:51,Tyler G - Pronamel#36740,Sabrina S - Sabrina#30505,2-0,,1,1
3/4/2025 11:37:45,Alex H - Merriman#08092,Sabrina S - Sabrina#30505,2-1,,1,1
3/4/2025 11:46:43,Oskar T - ossytubbi#87966,Tyler G - Pronamel#36740,2-1,,1,1
3/4/2025 12:43:58,Oskar T - ossytubbi#87966,Logan J - Numskul#59868,2-1,,1,1
3/4/2025 13:59:31,Tony G - YnotRock#76764,Adam E - adamend#97520,2-0,,1,1
3/4/2025 14:45:51,Matthew H - Almost#13446,Joe T - Elasticity#07466,2-1,,1,1
3/4/2025 15:15:38,Justin P - Code Pigeon#84057,Vasco M - motatom#50510,2-1,,1,1
3/4/2025 15:45:30,Tony G - YnotRock#76764,Dominic M - domdoes#32489,2-1,,1,1
3/4/2025 15:58:16,Justin P - Code Pigeon#84057,Joe T - Elasticity#07466,2-0,,1,1
3/4/2025 16:23:03,Justin P - Code Pigeon#84057,Adrian C - CarrRadio#73846,2-0,,1,1
3/4/2025 16:37:13,Vasco M - motatom#50510,John P - gokuorgohome#51511,2-0,,1,1
3/4/2025 17:07:49,John P - gokuorgohome#51511,Jamie W - Jamie#45846,2-1,,1,1
3/4/2025 18:03:12,John P - gokuorgohome#51511,Matthias H - Rezreh#11308,2-1,What a game ,1,1
3/4/2025 18:09:32,Stephen H - Crayth#38098,Chris R - Sinkwater#27508,2-1,GGs!,1,1
3/4/2025 18:40:27,Jack F - jkfman101#84645,Tomás B - EverFightinDuck#44829,2-1,,1,1
3/4/2025 19:21:48,Tomás B - EverFightinDuck#44829,Jethro J - bigxjulius#88849,2-0,,1,1
3/4/2025 19:29:15,Stephen H - Crayth#38098,Ethan L - ethanndow#02818,2-0,GGs!,1,1
3/4/2025 20:08:57,Edgar A - PlayfulTerror#04926,Tony G - YnotRock#76764,2-1,very close match ggs,1,1
3/4/2025 20:18:55,Colton S - coltoncooper#56958,Jethro J - bigxjulius#88849,2-0,,1,1
3/4/2025 21:05:19,Joe T - Elasticity#07466,Colton S - coltoncooper#56958,2-0,,1,1
3/4/2025 21:52:38,Eikel P - SouLIke#53611,Colton S - coltoncooper#56958,2-1,,1,1
3/4/2025 22:30:24,Adam S - wizma#29010,Eikel P - SouLIke#53611,2-0,Great games!,1,1
3/4/2025 22:44:33,Matthew K - Tortag#62633,Maranda L - BlackCanary#59791,2-1,,1,1
3/4/2025 22:46:08,Tony G - YnotRock#76764,Ron C - Lennor#52740,2-0,,1,1
3/4/2025 22:49:05,Ben M - cardmaaster#84341,Jeremy E - Lhurgoyf#37289,2-1,,1,1
3/4/2025 23:06:15,Tyler D - Tuper#64722,Tony G - YnotRock#76764,2-0,ggs,1,1
3/4/2025 23:15:28,Ben M - cardmaaster#84341,Ron C - Lennor#52740,2-1,,1,1
3/4/2025 23:31:29,Preston B - Vorbis#46420,Colton M - mang#55794,2-0,,1,1
3/4/2025 23:54:20,Tyler D - Tuper#64722,Logan J - Numskul#59868,2-0,ggs,1,1
3/5/2025 0:41:35,Keelan T - Dufel#75965,Ben M - cardmaaster#84341,2-1,,1,1
3/5/2025 8:30:18,Vincent L - Tanathonos#62853,Jamie W - Jamie#45846,2-0,,1,1
3/5/2025 9:27:32,Vincent L - Tanathonos#62853,Tristan W - Capt_Tryst#35137,2-0,,1,1
3/5/2025 9:46:02,Adam S - wizma#29010,James M - Demonic Tutor#02131,2-0,"Super tight games, love your deck - very original!",1,1
3/5/2025 10:10:02,Enrique O - Caex#39549,Dominic M - domdoes#32489,2-0,,1,1
3/5/2025 10:52:04,Vincent L - Tanathonos#62853,Enrique O - Caex#39549,2-1,,1,1
3/5/2025 12:35:35,Eikel P - SouLIke#53611,Matthias H - Rezreh#11308,2-0,,1,1
3/5/2025 13:08:48,Majo G - fortem#78609,Wesley C - GigaVoltaic#11782,2-1,,1,1
3/5/2025 13:25:02,Stefan V - Silversword#06621,Majo G - fortem#78609,2-0,thx for the games,1,1
3/5/2025 14:01:46,Chris P - Joker01#66827,Paul G - TheDragon#61289,2-0,,1,1
3/5/2025 14:04:58,Jamie W - Jamie#45846,Stefan V - Silversword#06621,2-0,,1,1
3/5/2025 15:01:01,Chris P - Joker01#66827,Chris O - Chriso91#46230,2-1,,1,1
3/5/2025 15:37:54,Majo G - fortem#78609,John D - DailyDraft#87013,2-0,,1,1
3/5/2025 16:11:12,Eikel P - SouLIke#53611,Majo G - fortem#78609,2-1,,1,1
3/5/2025 16:35:28,Chris P - Joker01#66827,Christian L - xXalpineXx#54284,2-1,,1,1
3/5/2025 17:19:56,Timothy B - wtrbflov2#64488,Christian L - xXalpineXx#54284,2-0,,1,1
3/5/2025 17:44:59,Timothy B - wtrbflov2#64488,Chris P - Joker01#66827,2-0,,1,1
3/5/2025 17:45:39,Vasco M - motatom#50510,Matthias H - Rezreh#11308,2-0,,1,1
3/5/2025 18:26:44,Vasco M - motatom#50510,Timothy B - wtrbflov2#64488,2-0,,1,1
3/5/2025 18:30:41,Miguel B - Ethereus#60108,Tomás B - EverFightinDuck#44829,2-0,"Thanks, brother",1,1
3/5/2025 19:07:05,Matthew H - Almost#13446,Curtis K - Oblivion#40925,2-1,,1,1
3/5/2025 19:24:54,Tomás B - EverFightinDuck#44829,Robert B - robertbarrett#30061,2-0,,1,1
3/5/2025 19:45:18,Edgar A - PlayfulTerror#04926,Daniel G - FriskyHobbit#43185,2-1,ggs,1,1
3/5/2025 20:08:10,David K - Judgementface#52229,Eikel P - SouLIke#53611,2-0,,1,1
3/5/2025 20:15:50,Matthew H - Almost#13446,Robert B - robertbarrett#30061,2-0,,1,1
3/5/2025 20:51:09,Curtis K - Oblivion#40925,Robert B - robertbarrett#30061,2-0,,1,1
3/5/2025 22:46:09,Steve T - strout#45062,Matthew K - Tortag#62633,2-0,GGs!,1,1
3/5/2025 23:30:34,Adrian C - CarrRadio#73846,Sylvain T - Iquitos#15484,2-0,,1,1
3/5/2025 23:32:57,Christopher G - oompaloompa#65002,Steve T - strout#45062,2-1,,1,1
3/5/2025 23:34:34,Preston B - Vorbis#46420,James M - Demonic Tutor#02131,2-1,,1,1
3/6/2025 0:22:36,Daniel G - FriskyHobbit#43185,Maranda L - BlackCanary#59791,2-1,,1,1
3/6/2025 2:31:52,Tyler D - Tuper#64722,Daniel M - HPWizard#40332,2-1,ggs,1,1
3/6/2025 10:56:56,Vincent L - Tanathonos#62853,Oskar T - ossytubbi#87966,2-0,,1,1
3/6/2025 13:11:50,Tyler G - Pronamel#36740,Colton M - mang#55794,2-0,,1,1
3/6/2025 14:16:24,Richard K - preacher26#59445,Matt F - MadeMyBus#92429,2-0,,1,1
3/6/2025 14:40:06,Colton M - mang#55794,Matt F - MadeMyBus#92429,2-1,,1,1
3/6/2025 15:20:22,Majo G - fortem#78609,Zeke W - smarmyplatapus#30066,2-0,,1,1
3/6/2025 17:06:00,Richard K - preacher26#59445,Christian L - xXalpineXx#54284,2-1,,1,1
3/6/2025 17:10:56,Tristan W - Capt_Tryst#35137,Zeke W - smarmyplatapus#30066,2-1,,1,1
3/6/2025 17:35:17,Mitchel S - SpaghettiMitch#18619,Joseph S - NotSham#89034,2-1,,1,1
3/6/2025 17:57:54,Jack F - jkfman101#84645,Tristan W - Capt_Tryst#35137,2-1,,1,1
3/6/2025 18:24:12,Tomás B - EverFightinDuck#44829,Johnny M - Johnny#69519,2-1,,1,1
3/6/2025 19:20:31,Mitchel S - SpaghettiMitch#18619,Zachary S - Zcia#67361,2-1,,1,1
3/6/2025 19:29:47,Daniel M - HPWizard#40332,Christopher G - oompaloompa#65002,2-1,,1,1
3/6/2025 20:21:47,Zachary S - Zcia#67361,Daniel M - HPWizard#40332,2-1,,1,1
3/6/2025 20:52:32,Enrique O - Caex#39549,Daniel MS - DireWarning#24676,2-0,,1,1
3/6/2025 21:09:35,Jahbari W - Lollicat3569#47691,Matthew K - Tortag#62633,2-1,Very close game!!,1,1
3/6/2025 21:23:00,Alex D - snipper_33#42632,Daniel MS - DireWarning#24676,2-0,,1,1
3/6/2025 21:32:35,Jahbari W - Lollicat3569#47691,Enrique O - Caex#39549,2-1,Ggs!,1,1
3/6/2025 21:57:47,Jahbari W - Lollicat3569#47691,Daniel MS - DireWarning#24676,2-0,Ggs!,1,1
3/6/2025 22:31:54,Jahbari W - Lollicat3569#47691,Zachary S - Zcia#67361,2-0,Ggs!,1,1
3/6/2025 22:55:04,Lukas M - Finley_2k1#30925,Ben M - cardmaaster#84341,2-0,,1,1
3/6/2025 23:01:27,Wayne L - 4chinit#67724,Damon B - Nomad#43918,2-1,,1,1
3/6/2025 23:21:58,Jahbari W - Lollicat3569#47691,Ben M - cardmaaster#84341,2-0,GGs!,1,1
3/6/2025 23:22:20,Zachary S - Zcia#67361,Maranda L - BlackCanary#59791,2-1,,1,1
3/7/2025 0:25:21,Mitchel S - SpaghettiMitch#18619,Sylvain T - Iquitos#15484,2-0,,1,1
3/7/2025 0:55:19,Zachary S - Zcia#67361,Logan J - Numskul#59868,2-0,,1,1
3/7/2025 1:18:38,Steve T - strout#45062,Violet V - Almost Skillfull#94898,2-1,GGs!,1,1
3/7/2025 1:35:53,James M - Demonic Tutor#02131,Cody-Rayce MG - Pluto#50936,2-1,,1,1
3/7/2025 2:14:26,Tyler D - Tuper#64722,Steve T - strout#45062,2-0,ggs,1,1
3/7/2025 2:54:50,Violet V - Almost Skillfull#94898,Tyler D - Tuper#64722,2-0,,1,1
3/7/2025 6:35:22,Matthias H - Rezreh#11308,Oskar T - ossytubbi#87966,2-1,,1,1
3/7/2025 9:32:21,Juan Q - Termas79513#36870,Petro K - sonoki#49073,2-0,,1,1
3/7/2025 10:05:51,Enrique O - Caex#39549,Juan Q - Termas79513#36870,2-1,,1,1
3/7/2025 11:36:08,Joe T - Elasticity#07466,Jethro J - bigxjulius#88849,2-0,,1,1
3/7/2025 12:43:54,Juan Q - Termas79513#36870,Maranda L - BlackCanary#59791,2-0,,1,1
3/7/2025 14:43:36,Keelan T - Dufel#75965,Violet V - Almost Skillfull#94898,2-1,,1,1
3/7/2025 15:13:50,Matthias H - Rezreh#11308,Violet V - Almost Skillfull#94898,2-0,,1,1
3/7/2025 15:22:00,Richard K - preacher26#59445,Dominic M - domdoes#32489,2-0,,1,1
3/7/2025 16:06:57,Juan Q - Termas79513#36870,Joseph S - NotSham#89034,2-1,,1,1
3/7/2025 17:04:33,Jethro J - bigxjulius#88849,Juan Q - Termas79513#36870,2-1,,1,1
3/7/2025 17:28:07,Tomás B - EverFightinDuck#44829,Chris Y - Yorke on Games#66909,2-0,,1,1
3/7/2025 17:55:48,Kip S - Rokuta#07703,Jack H - Rakic#98298,2-1,Riverchurn number 3 incoming,1,1
3/7/2025 17:56:44,Parker D - Android77#15898,Tomás B - EverFightinDuck#44829,2-0,,1,1
3/7/2025 17:56:53,Matt P - Hyouden#42088,Damon B - Nomad#43918,2-1,,1,1
3/7/2025 18:14:14,Ryan M - rrrn22#32842,Eric S - smitte#94855,2-1,,1,1
3/7/2025 18:16:20,Lukas M - Finley_2k1#30925,Majo G - fortem#78609,2-1,,1,1
3/7/2025 18:33:35,Jack H - Rakic#98298,Kevin C - Keviiiiin#67886,2-1,,1,1
3/7/2025 18:36:17,Majo G - fortem#78609,David K - Judgementface#52229,2-0,,1,1
3/7/2025 18:47:42,Nick A - Nistar#14127,Matt P - Hyouden#42088,2-1,,1,1
3/7/2025 19:08:55,Alexis M - Alexsfly#67052,Lukas M - Finley_2k1#30925,2-1,,1,1
3/7/2025 19:16:40,Jordan M - JMTron#46639,Majo G - fortem#78609,2-1,,1,1
3/7/2025 19:17:21,Matt P - Hyouden#42088,Wyatt C - hotdolphin#30769,2-0,,1,1
3/7/2025 19:26:26,Chris Y - Yorke on Games#66909,Jack H - Rakic#98298,2-1,GGs!,1,1
3/7/2025 19:44:49,Chris Y - Yorke on Games#66909,Wyatt C - hotdolphin#30769,2-0,Crocodile Rock,1,1
3/7/2025 19:46:05,Jordan M - JMTron#46639,Sawyer T - soyboy#35469,2-0,,1,1
3/7/2025 20:01:09,Kip S - Rokuta#07703,Matt P - Hyouden#42088,2-0,"GGs, sorry the league is over for you :( ",1,1
3/7/2025 20:24:34,Chris Y - Yorke on Games#66909,Edgar A - PlayfulTerror#04926,2-0,Wild games!,1,1
3/7/2025 20:33:10,Aaron B - Bevelman#18220,Jack H - Rakic#98298,2-1,,1,1
3/7/2025 20:45:56,Chris Y - Yorke on Games#66909,Kip S - Rokuta#07703,2-0,GGs & welcome to league!,1,1
3/7/2025 20:55:07,Jack H - Rakic#98298,Zack H - HackZolt#31077,2-1,,1,1
3/7/2025 22:47:10,Ryan M - rrrn22#32842,Bob P - Hit#08120,2-1,,1,1
3/7/2025 23:32:59,Caleb G - Whynaut#28590,Alex H - Merriman#08092,2-1,,1,1
3/8/2025 1:16:07,Nick L - Aliphos#10232,Alex H - Merriman#08092,2-0,,1,1
3/8/2025 2:10:40,Nick L - Aliphos#10232,Parker D - Android77#15898,2-1,,1,1
3/8/2025 7:21:16,Nick L - Aliphos#10232,Vasco M - motatom#50510,2-1,"GGs, close games",1,1
3/8/2025 8:22:46,Vincent L - Tanathonos#62853,Nick L - Aliphos#10232,2-0,,1,1
3/8/2025 10:05:01,Vincent L - Tanathonos#62853,Paul G - TheDragon#61289,2-0,,1,1
3/8/2025 10:15:01,Austin L - letschanator#96536,David K - Judgementface#52229,2-1,,1,1
3/8/2025 10:26:19,Nick A - Nistar#14127,James M - Demonic Tutor#02131,2-1,Epic games,1,1
3/8/2025 10:35:55,Evan C - PeasOfCrab#00133,Georgii C - Yasunori#84481,2-1,,1,1
3/8/2025 10:39:21,Austin L - letschanator#96536,Paul G - TheDragon#61289,2-0,,1,1
3/8/2025 11:06:32,Jeremy E - Lhurgoyf#37289,Austin L - letschanator#96536,2-0,,1,1
3/8/2025 11:12:00,Paul G - TheDragon#61289,Evan C - PeasOfCrab#00133,2-0,,1,1
3/8/2025 11:47:08,James M - Demonic Tutor#02131,Cam B - KingEggbert#01276,2-0,,1,1
3/8/2025 12:10:39,Renaud C - ArExSea#25399,Evan C - PeasOfCrab#00133,2-1,,1,1
3/8/2025 12:28:30,Renaud C - ArExSea#25399,David K - Judgementface#52229,2-1,,1,1
3/8/2025 12:49:34,Jamie W - Jamie#45846,Renaud C - ArExSea#25399,2-0,,1,1
3/8/2025 13:14:08,Tomás B - EverFightinDuck#44829,Lotte P - Lotte #93345,2-0,,1,1
3/8/2025 13:50:30,Nick L - Aliphos#10232,Bob P - Hit#08120,2-0,,1,1
3/8/2025 14:36:38,Adam E - adamend#97520,Renaud C - ArExSea#25399,2-1,,1,1
3/8/2025 15:03:38,Jordan M - JMTron#46639,Alex H - Merriman#08092,2-0,,1,1
3/8/2025 15:25:03,Renaud C - ArExSea#25399,Joseph S - NotSham#89034,2-1,,1,1
3/8/2025 16:38:36,Jordan M - JMTron#46639,James M - Demonic Tutor#02131,2-1,,1,1
3/8/2025 17:38:19,Vincent L - Tanathonos#62853,Robert M - LaughItUp#38462,2-1,,1,1
3/8/2025 17:48:46,Stephen H - Crayth#38098,Tomás B - EverFightinDuck#44829,2-0,GGs!,1,1
3/8/2025 18:08:48,Georgii C - Yasunori#84481,Robert M - LaughItUp#38462,2-0,,1,1
3/8/2025 18:30:43,Stephen H - Crayth#38098,Nick A - Nistar#14127,2-1,GGs!,1,1
3/8/2025 18:48:19,Mitchel S - SpaghettiMitch#18619,Robert M - LaughItUp#38462,2-0,,1,1
3/8/2025 19:27:00,Cam B - KingEggbert#01276,Chris D - Stereolab#37691,2-1,,1,1
3/8/2025 19:43:28,Jordan M - JMTron#46639,Georgii C - Yasunori#84481,2-1,Great games!,1,1
3/8/2025 20:01:13,Parker D - Android77#15898,David K - Judgementface#52229,2-1,,1,1
3/8/2025 20:44:06,Joe T - Elasticity#07466,Wayne L - 4chinit#67724,2-0,,1,1
3/8/2025 21:18:01,Joe T - Elasticity#07466,Austin L - letschanator#96536,2-1,,1,1
3/8/2025 21:24:32,Caleb G - Whynaut#28590,Mitchel S - SpaghettiMitch#18619,2-0,,1,1
3/8/2025 21:47:24,Austin L - letschanator#96536,Caleb G - Whynaut#28590,2-0,,1,1
3/8/2025 23:13:25,Preston B - Vorbis#46420,Emmett F - Sepulchure#51526,2-1,GGs - very close!,1,1
3/8/2025 23:15:26,Bob P - Hit#08120,Zack H - HackZolt#31077,2-0,,1,1
3/8/2025 23:33:12,Aaron B - Bevelman#18220,Justin P - Code Pigeon#84057,2-1,,1,1
3/8/2025 23:43:30,Colton M - mang#55794,Zack H - HackZolt#31077,2-0,,1,1
3/8/2025 23:50:41,Aaron B - Bevelman#18220,Chris D - Stereolab#37691,2-0,,1,1
3/9/2025 0:03:58,Alex D - snipper_33#42632,Bob P - Hit#08120,2-1,,1,1
3/9/2025 0:11:13,Justin P - Code Pigeon#84057,Colton M - mang#55794,2-0,,1,1
3/9/2025 0:16:57,Zack H - HackZolt#31077,Aaron B - Bevelman#18220,2-0,GGs,1,1
3/9/2025 0:38:08,Justin P - Code Pigeon#84057,Ryan M - rrrn22#32842,2-0,,1,1
3/9/2025 0:50:30,Stephen H - Crayth#38098,Colton M - mang#55794,2-1,GGs!,1,1
3/9/2025 0:57:02,Aaron B - Bevelman#18220,Alex D - snipper_33#42632,2-0,ggs,1,1
3/9/2025 1:04:49,Parker D - Android77#15898,Justin P - Code Pigeon#84057,2-1,,1,1
3/9/2025 8:14:26,Nick A - Nistar#14127,Jack F - jkfman101#84645,2-0,,1,1
3/9/2025 10:43:07,Stefan V - Silversword#06621,Alexis M - Alexsfly#67052,2-0,gg,1,1
3/9/2025 11:08:28,Stefan V - Silversword#06621,Georgii C - Yasunori#84481,2-1,gg,1,1
3/9/2025 11:51:56,John P - gokuorgohome#51511,Eric S - smitte#94855,2-0,,1,1
3/9/2025 11:56:14,Nick A - Nistar#14127,Parker D - Android77#15898,2-0,,1,1
3/9/2025 12:02:29,Stefan V - Silversword#06621,Richard K - preacher26#59445,2-1,"close games, love it",1,1
3/9/2025 12:26:32,Eric S - smitte#94855,Stefan V - Silversword#06621,2-1,GGs,1,1
3/9/2025 12:36:25,Michael M - Atombomb11991#07305,Jeremy E - Lhurgoyf#37289,2-0,,1,1
3/9/2025 13:21:01,Cam B - KingEggbert#01276,Wesley C - GigaVoltaic#11782,2-0,,1,1
3/9/2025 13:59:12,Zack H - HackZolt#31077,Eric S - smitte#94855,2-0,GGs,1,1
3/9/2025 15:57:17,Jon R - MetalFingers#36803,Jordan M - JMTron#46639,2-1,,1,1
3/9/2025 16:29:04,Jon R - MetalFingers#36803,Eddie R - Lord Sorin#57773,2-0,,1,1
3/9/2025 19:25:54,Nik S - njsiii#50504,Jon R - MetalFingers#36803,2-0,,1,1
3/9/2025 19:27:56,Evan C - PeasOfCrab#00133,Daniel G - FriskyHobbit#43185,2-1,,1,1
3/9/2025 19:40:01,Evan C - PeasOfCrab#00133,Jon R - MetalFingers#36803,2-0,,1,1
3/9/2025 20:35:42,Sawyer T - soyboy#35469,Nik S - njsiii#50504,2-0,,1,1
3/9/2025 21:17:04,Bob P - Hit#08120,Nik S - njsiii#50504,2-1,,1,1
3/9/2025 21:56:01,Nik S - njsiii#50504,Daniel M - HPWizard#40332,2-1,,1,1
3/9/2025 22:03:20,Jeremy E - Lhurgoyf#37289,Daniel G - FriskyHobbit#43185,2-1,,1,1
3/9/2025 22:29:40,Jack F - jkfman101#84645,Jeremy E - Lhurgoyf#37289,2-0,,1,1
3/9/2025 22:43:31,Kenny W - NivMizzet042#64889,Matthew K - Tortag#62633,2-0,,1,1
3/9/2025 23:01:52,Jack F - jkfman101#84645,Matthew K - Tortag#62633,2-0,,1,1
3/9/2025 23:24:21,Kenny W - NivMizzet042#64889,Colton M - mang#55794,2-0,,1,1
3/9/2025 23:45:31,Jon R - MetalFingers#36803,Jack F - jkfman101#84645,2-1,,1,1
3/10/2025 1:22:32,Ryan H - Kitchensinks#50434,Timothy B - wtrbflov2#64488,2-0,,1,1
3/10/2025 11:10:11,Paul G - TheDragon#61289,John P - gokuorgohome#51511,2-1,,1,1
3/10/2025 11:33:21,Paul G - TheDragon#61289,Ethan L - ethanndow#02818,2-0,,1,1
3/10/2025 11:55:29,Tristan W - Capt_Tryst#35137,Chris O - Chriso91#46230,2-1,,1,1
3/10/2025 11:55:40,Vincent L - Tanathonos#62853,John P - gokuorgohome#51511,2-1,,1,1
3/10/2025 12:09:43,Ethan L - ethanndow#02818,Tristan W - Capt_Tryst#35137,2-0,,1,1
3/10/2025 13:23:43,Oskar T - ossytubbi#87966,Keelan T - Dufel#75965,2-1,,1,1
3/10/2025 13:32:44,John P - gokuorgohome#51511,Cam B - KingEggbert#01276,2-1,,1,1
3/10/2025 13:41:00,Matthew H - Almost#13446,Eikel P - SouLIke#53611,2-0,,1,1
3/10/2025 14:01:31,Tristan W - Capt_Tryst#35137,Oskar T - ossytubbi#87966,2-1,,1,1
3/10/2025 14:57:15,Cam B - KingEggbert#01276,Ethan L - ethanndow#02818,2-0,,1,1
3/10/2025 15:11:29,John P - gokuorgohome#51511,Joe T - Elasticity#07466,2-0,,1,1
3/10/2025 15:33:52,Sawyer T - soyboy#35469,Tristan W - Capt_Tryst#35137,2-0,,1,1
3/10/2025 15:35:26,Logan J - Numskul#59868,Adam E - adamend#97520,2-0,,1,1
3/10/2025 15:42:00,Oskar T - ossytubbi#87966,Dominic M - domdoes#32489,2-0,,1,1
3/10/2025 15:51:04,Timothy B - wtrbflov2#64488,Stephen H - Crayth#38098,2-1,,1,1
3/10/2025 16:01:58,Tristan W - Capt_Tryst#35137,Joseph S - NotSham#89034,2-0,,1,1
3/10/2025 16:16:23,Vincent L - Tanathonos#62853,Timothy B - wtrbflov2#64488,2-0,,1,1
3/10/2025 16:45:10,Oskar T - ossytubbi#87966,Jack F - jkfman101#84645,2-0,,1,1
3/10/2025 16:45:15,Logan J - Numskul#59868,Ethan L - ethanndow#02818,2-0,,1,1
3/10/2025 16:51:01,Matthew H - Almost#13446,Tristan W - Capt_Tryst#35137,2-1,Sweet deck,1,1
3/10/2025 17:21:00,Wesley C - GigaVoltaic#11782,Jeremy E - Lhurgoyf#37289,2-0,ggs,1,1
3/10/2025 17:37:40,Oskar T - ossytubbi#87966,Logan J - Numskul#59868,2-1,,1,1
3/10/2025 17:58:07,Chris R - Sinkwater#27508,Richard K - preacher26#59445,2-0,,1,1
3/10/2025 18:08:04,Adam E - adamend#97520,Keelan T - Dufel#75965,2-1,,1,1
3/10/2025 19:31:09,Keelan T - Dufel#75965,Timothy B - wtrbflov2#64488,2-1,,1,1
3/10/2025 19:34:42,Daniel M - HPWizard#40332,Christopher G - oompaloompa#65002,2-1,,1,1
3/10/2025 21:14:13,Jahbari W - Lollicat3569#47691,Eikel P - SouLIke#53611,2-1,Tight match!,1,1
3/10/2025 21:26:28,Edgar A - PlayfulTerror#04926,Kenny W - NivMizzet042#64889,2-0,ggs,1,1
3/10/2025 21:58:16,Ron C - Lennor#52740,Kenny W - NivMizzet042#64889,2-0,,1,1
3/10/2025 22:12:57,Ryan M - rrrn22#32842,Lukas M - Finley_2k1#30925,2-0,,1,1
3/10/2025 22:19:17,Parker D - Android77#15898,Stephen H - Crayth#38098,2-0,,1,1
3/10/2025 22:34:12,Ron C - Lennor#52740,Preston B - Vorbis#46420,2-1,,1,1
3/10/2025 22:36:23,Chris R - Sinkwater#27508,Edgar A - PlayfulTerror#04926,2-1,,1,1
3/10/2025 22:38:57,Kenny W - NivMizzet042#64889,Johnny M - Johnny#69519,2-0,,1,1
3/10/2025 22:54:22,Lukas M - Finley_2k1#30925,Ron C - Lennor#52740,2-0,,1,1
3/10/2025 23:04:20,Justin P - Code Pigeon#84057,Steve T - strout#45062,2-0,,1,1
3/10/2025 23:13:43,Ryan M - rrrn22#32842,Alex M - ItsYaBoiAlex#76222,2-1,,1,1
3/10/2025 23:20:45,Lukas M - Finley_2k1#30925,Ryan H - Kitchensinks#50434,2-0,,1,1
3/10/2025 23:58:12,Alex M - ItsYaBoiAlex#76222,Adam S - wizma#29010,2-1,,1,1
3/11/2025 10:18:01,Wyatt C - hotdolphin#30769,Tyler G - Pronamel#36740,2-1,,1,1
3/11/2025 10:31:14,Colton S - coltoncooper#56958,Tony G - YnotRock#76764,2-1,,1,1
3/11/2025 10:46:06,Wyatt C - hotdolphin#30769,Colton S - coltoncooper#56958,2-0,,1,1
3/11/2025 11:18:23,Wyatt C - hotdolphin#30769,Keelan T - Dufel#75965,2-0,,1,1
3/11/2025 11:47:18,Keelan T - Dufel#75965,Tyler G - Pronamel#36740,2-0,,1,1
3/11/2025 13:45:49,Adam E - adamend#97520,Sawyer T - soyboy#35469,2-1,,1,1
3/11/2025 14:23:24,Adam E - adamend#97520,Ethan L - ethanndow#02818,2-0,,1,1
3/11/2025 15:06:43,Daniel G - FriskyHobbit#43185,Matthew H - Almost#13446,2-1,,1,1
